X,Y,Z,R,G,B
255.3386993472524,148.87359943495213,399.9914247584753,255,0,0
255.393180465616,148.89817271168823,399.9700309125442,255,0,0
255.44759666238443,148.92275121199046,399.9486339288727,255,0,0
255.50059060637471,148.98902859871757,399.8949759142755,255,0,0
255.5534213610996,149.05531751964736,399.8413164951244,255,0,0
255.60800938354012,149.06664275135662,399.83018720136727,255,0,0
255.6625642334135,149.07796827404138,399.8190567219493,255,0,0
255.71674400111408,149.09846488915397,399.80083463009146,255,0,0
255.7708687267369,149.1189635812042,399.7826121055942,255,0,0
255.82523018683665,149.13211636820586,399.7700746888446,255,0,0
255.8795537864332,149.14527105675882,399.75753742980623,255,0,0
255.93431752669684,149.14706834094574,399.7537831330855,255,0,0
255.9890698745704,149.14886688487934,399.75002954574256,255,0,0
256.04385744596857,149.14962706462023,399.747079139708,255,0,0
256.09863711770674,149.15038165270596,399.7441335971679,255,0,0
256.154353688431,149.13088593846174,399.7568431265364,255,0,0
256.2101098608646,149.11138961033708,399.7695538147845,255,0,0
256.26444743500065,149.12163152934912,399.75927246618346,255,0,0
256.3187539326381,149.1318723587567,399.7489939932892,255,0,0
256.3729006588568,149.1446457964946,399.7367600094324,255,0,0
256.42701051939235,149.15741706026768,399.72452760155375,255,0,0
256.4816863613236,149.15897912265996,399.72096150055074,255,0,0
256.5363514926421,149.16054702385043,399.717389951654,255,0,0
256.59279208201843,149.1302695619981,399.7384266927324,255,0,0
256.6492974018523,149.09998816148405,399.7594625022485,255,0,0
255.1696000416286,148.8821259995771,399.9227808278668,255,0,0
255.23872463988775,148.35845535892182,400.32494363590376,255,0,0
255.28677132806772,148.63726715574612,400.1071735723467,255,0,0
255.33415509617805,148.9160969330389,399.8894180157488,255,0,0
255.389031025974,148.9244200497763,399.88061906263175,255,0,0
255.4438808425194,148.9327411400675,399.8718223026246,255,0,0
255.49667158956797,149.00362447717336,399.8147116031568,255,0,0
255.54928851112984,149.07452655866706,399.7575953747754,255,0,0
255.6039616090372,149.08144903584318,399.7498866554777,255,0,0
255.65861204353453,149.0883766768446,399.7421766081756,255,0,0
255.7128517286261,149.10573174191154,399.7264160354068,255,0,0
255.7670440657553,149.1230898726009,399.7106563217921,255,0,0
255.82154642513933,149.1313970967879,399.7018838382428,255,0,0
255.8760235018332,149.1397096163541,399.69311003759975,255,0,0
255.93077887513329,149.14073912879525,399.6899565853001,255,0,0
255.9855265445349,149.1417670653001,399.6868065732685,255,0,0
256.0403802312291,149.14016515324167,399.6856856139901,255,0,0
256.0952321715583,149.1385666668842,399.68456257765337,255,0,0
256.1508647666191,149.12015063463588,399.69641648516335,255,0,0
256.20653403160134,149.10173276063347,399.70827023992166,255,0,0
256.26086256512764,149.11145551654087,399.6984105139642,255,0,0
256.315161571689,149.1211897694142,399.688544658005,255,0,0
256.3693025816789,149.13343327536867,399.6767432679634,255,0,0
256.4234079955832,149.1456812195714,399.6649392799454,255,0,0
256.47809376422646,149.146458589029,399.6619850307462,255,0,0
256.5327708393101,149.14723374469466,399.6590335640157,255,0,0
